id,age group,dataset,gender,age,mainCharacter,emotion,activity,situation,expectation,need,mainCharacter_ko,emotion_ko,activity_ko,situation_ko,expectation_ko,need_ko,drawing_time,stroke_count,avg_stroke_length
1498,children&Adolescents,train,female,14.0,,He is trying hard to keep out of the rain. It's lonely and sad. It's hopeless.,I'm ducking under my bag to avoid the rain.,I wanted to get rained on like I was feeling.,Another friend will come and comfort you and hug you when you're in despair after ruining the test. The crying main character.,"A word of consolation with a friend, a comfortable sleep.",,힘들게 비를 피하고 있다. 외롭고 슬프다. 절망적이다.,가방을 뒤집어 쓰고 숙여서 비를 피하고 있다.,비가 자신의 기분처럼 내려서 맞고 싶어서.,시험을 망쳐 절망적일 때 다른 친구가 와서 위로해 주고 안아 줄 것이다. 울고 있는 주인공을.,"친구와 위로 한 마디, 편안하게 자는 잠.",02:24,109,19227.48268345930
1499,children&Adolescents,train,female,14.0,I,Sad,be in the rain,I'm standing still and getting hit because it rained on my way.,Stay there until the rain stops.,Time to be alone in the rain,나,슬프다,비를 맞고 있다,가다가 비가 와서 가만히 서서 맞고 있다.,비가 그칠때까지 그 자리에서 맞고 있는다.,혼자서 비를 맞고 있을 시간,04:35,139,17467.93746747320
1501,children&Adolescents,train,female,14.0,I,I'm tired,I'm going home with an umbrella,To go home after academy,I eat when I get home,The song,나,힘들다,우산을 쓰고 집을 가는중,학원끝나고 집에가기위해서,집 도착해서 밥을 먹는다,노래,02:07,91,13553.077630783500
1502,children&Adolescents,test,female,14.0,,Happy,Stand on a rainy day with an umbrella.,It rained after school,I'm going home,the science of peace,,행복하다,우산을 쓰고 비 오는 갈에 서 있다.,학교 끝났는데 비가 와서,빨리 집으로 간다,평앙학,05:03,63,9934.661015087270
1503,children&Adolescents,train,female,14.0,a fictional character,Glad,to be playing in a puddle,not thinking about it,go home wet,a damp towel,가상인물,기쁘다,물웅덩이에서 놀고 있다,아무생각 없음,젖은 채로 집에 간다,조금 맺힌 물기를 닦을 수건,02:35,134,24895.869517427200
1504,children&Adolescents,train,female,14.0,I,Lonely,standing still,"It's raining, but I couldn't find a place to escape",The clothes will get wet because of the heavy rain,people who can take care of you warmly,나,외롭다,가만히 서 있음,비가 오는데 피할 곳을 찾지 못했기 때문이다,비가 많이 와서 옷이 젖을 것이다,따뜻하게 보듬어줄 수 있는 사람들,02:10,119,16345.153664598800
1505,children&Adolescents,train,female,14.0,I,Happy,be on one's way home with an umbrella,Because it's raining,I'm walking towards the house,Umbrella,나,행복하다,우산을 쓰고 집에 가고 있다,비가 와서,집을 향해 걸어간다,우산,02:04,41,7704.318664534830
1506,seniors,test,non-binary,121111.0,Someone I don't even know,Want to avoid it,He is lost in thought while looking into the air while wearing a raincoat and an umbrella.,"Since it's raining,,",I'm going home.,a safe car-free playground,나도 모르는 누군가,피하고싶다,비속에서 우비를 입고 우산을 쓴 채로 허공을 보며 생각에 잠겨있다.,"비가 오니까,,",집으로 간다.,차가 다니지 않는 안전한 놀이터,00:06,8,2671.208315983890
1507,children&Adolescents,train,male,14.0,I,Lonely,He is lost in thought while looking into the air while wearing a raincoat and an umbrella.,"It's raining, but I don't have an umbrella",I'm going home,Boyfriend,나,외롭다,비속에서 우비를 입고 우산을 쓴 채로 허공을 보며 생각에 잠겨있다.,비가오는데 우산이없어서,집으로 간다,남친,01:37,71,12754.154753253500
1508,children&Adolescents,train,female,14.0,,Happy,I am going home avoiding the rain with an umbrella.,To go home,I think I'll go home and study,tea,,행복하다,비를 우산으로 피하면서 집에 가고있다.,집을 가기 위해서,집에가서 공부할거 같아요,차,01:39,36,7265.813112903040
1512,children&Adolescents,train,female,14.0,,Happy,I'm walking across the rain laughing with my friend,To play with a friend,go to a place and have a hot drink,Joy,,행복하다,친구와 웃으며 빗속을 가로지르며 가고있다,친구와 놀려고,어떤곳에 드러가서 따뜻한 음료를 먹는다,기쁨,02:57,77,20189.410002060300
1518,seniors,train,female,76.0,,Happy,"It's raining, but I'm going diligently",It's raining on the way,I'm almost home,Umbrella,,행복하다,비가 오는데 부지런히 가고 있다,가다 보니 비가 와요,부지런히 가니 집에 다 왔어요,우산,04:45,72,12255.24629366360
1519,seniors,train,female,61.0,,Happy,I'm running,On my way to the coffee shop to meet my friend,I meet a friend,Umbrella,,행복하다,뛰어간다,친구만나러 커피숖가는길,친구를만난다,우산,02:48,55,9258.621194384040
1523,children&Adolescents,train,female,16.0,,,,,,,,,,,,,06:13,93,14033.957645320300
1524,children&Adolescents,test,female,15.0,,,,,,,,,,,,,04:25,98,17559.025280327300
1525,children&Adolescents,train,female,14.0,,,,,,,,,,,,,06:03,58,70157.95083124060
1526,children&Adolescents,train,female,14.0,,,,,,,,,,,,,05:25,97,19812.397041873700
1527,children&Adolescents,test,female,16.0,,,,,,,,,,,,,05:21,129,34333.25140241460
1528,children&Adolescents,test,female,16.0,,,,,,,,,,,,,04:21,81,8108.768638899150
1529,children&Adolescents,train,female,15.0,,,,,,,,,,,,,04:23,85,20954.29842549120
1530,children&Adolescents,train,female,16.0,,,,,,,,,,,,,06:21,141,38765.47206403820
1531,children&Adolescents,train,female,15.0,,,,,,,,,,,,,05:43,74,17349.701449814700
1532,children&Adolescents,train,female,14.0,,,,,,,,,,,,,03:42,72,17153.993418445200
1533,children&Adolescents,test,female,14.0,,,,,,,,,,,,,06:06,67,32430.94850860580
1534,children&Adolescents,train,female,15.0,,,,,,,,,,,,,05:16,136,21736.100614616800
1537,seniors,test,male,69.0,,Sad,walk at a brisk pace to escape the rain,a sudden rain,I am sad or lonely because I am going diligently,Resting and eating Korean pancakes,,슬프다,비를 피해서 빠른 속도로 걸어간다,갑자기 만난 비,부지런히 가니까 슬프거나 고독하다,휴식과 부침개 부처먹기,06:45,146,14453.391299559700
1538,seniors,train,male,73.0,,Sad,He's thinking about what he's been doing,I was thinking about it,You will catch a cold and it will hurt,"Money, anyone who can help",,슬프다,자기가 살아온걸 생각하고 있다,생각하던 중이어서,감기걸려 아플것이다,"돈, 도와줄사람",03:28,72,8891.221132771640
1540,seniors,train,female,74.0,,Glad,I'm getting rained on,enjoy the rain,I'm going to the market,Money,,기쁘다,비를 맞고 있어요,비를 즐긴다,시장보러 간다,돈,07:52,148,12833.73453421590
1541,seniors,test,female,61.0,,Sad,On my way to buy eggs,on one's way to grocery shopping,Arrived at home,a bright appearance of the sun,,슬프다,계란사러 가는길,장보러 가는길,집에 도착,해가 쨍하고 나타나는것,03:25,105,19506.732372926100
1542,seniors,test,female,67.0,,Want to avoid it,Walking home,I didn't bring an umbrella,"My clothes are all wet, so I'll catch a cold",Clothes,,피하고싶다,걸어서 집에가는중,우산을 가져오지 않아서,옷이 다 젖어 감기 걸린다,옷,03:30,65,13740.94176519500
1543,seniors,test,male,63.0,,Want to avoid it,waiting for a person,an umbrella call,meet someone and go home,Boots,,피하고싶다,사람 기다림,우산 마중나옴,사람 만나서 집으로 간다,장화,01:32,46,10089.258784143700
1544,seniors,train,male,73.0,,Lonely,Walking,Going to the convenience store,I buy cigarettes and smoke them,Friend,,외롭다,걸어가는중,편의점에 가는중,담배구입해서 핀다,친구,01:18,37,8842.69451640096
1545,seniors,train,male,68.0,,Sad,I'm sad because it rained in the umbrella,Because it's raining,I don't have it's,flower,,슬프다,우산속에서비강와서슬프다,비가와서,없다,꽃,01:28,39,8625.44442068713
1550,children&Adolescents,train,male,12.0,,Glad,,,,,,기쁘다,,,,,00:47,16,5276.32360540974
1551,seniors,train,female,84.0,,Want to avoid it,Work.,work away from the rain,get rained on,need money,,피하고싶다,일한다,일하다비를피한다,비를맞는다,돈이필요하다,01:37,34,7122.410508735830
1552,seniors,test,female,76.0,,Happy,I'm looking at the rain,be looking at a glance,Something good will happen,Friend,,행복하다,비가오는걸바라보구있다,바라보구있다,좋은일이있겠다,친구,00:59,23,7802.201047013200
1553,seniors,test,female,72.0,,Happy,be watching a rainy windowpane,be at one's wits's,a happy day,Health,,행복하다,비오는 창박을보구있다,자기마음을 달래구있다,즑겁고행복한일,건강,01:55,35,12025.11688621580
1554,seniors,train,female,72.0,,Happy,I'm looking into the rain,look at the street,I'm just happy,Health,,행복하다,빗속을바라보구있디,거리를보구있다,행복하구 기뿐일,건강,01:11,32,11692.32029606520
1555,seniors,test,male,68.0,,,,,,,,,,,,,00:57,23,5175.400004275930
1557,seniors,train,female,68.0,,Happy,be in the rain,I don't have an umbrella,I think I'll meet a welcome person,Umbrella,,행복하다,비를 맞고 있다,우산을 안 갖고 있어서,반가운 사람을 만날것 같다,우산,05:01,110,12756.618967954000
1558,seniors,test,male,69.0,,Happy,be enjoying the rain,I walk in the rain in the old days,I think I'll meet a friend,a drunkard,,행복하다,비를즐기고있다,옛날을그리며 빗길을걸어간다,친구를만날것같다,술한자,01:07,38,9766.07281110756
1559,seniors,train,female,65.0,,Lonely,be in a state of melancholy mood,I'm looking at a passerby walking by with an umbrella on a rainy day,feel awkward,family happiness,,외롭다,우울하니울쩍하다,비오는날우산들고서서지나가는행인을보고있다,기분이울쩍하다,가족의행복,02:34,40,9674.087115814510
1561,seniors,test,female,66.0,Son.,Happy,I'm walking in the rain,On my way home,meet one's family,Umbrella,아들,행복하다,비가 오는데 걷고 있다,집에가는중,가족을 만난다,우산,02:20,10,3259.3225880293100
1562,seniors,train,female,63.0,I,Lonely,I walk thinking it's raining,I just wanted to walk,I hope you become happy,Someone who can understand me,나,외롭다,비가오네하고 생각 하고 걷는다,그냥 걷고 싶어서,행복해졌으면 좋겠다,나를 이해해줄수있는 사람,01:44,76,8415.34400778565
1563,seniors,train,female,66.0,Myself,Glad,a pleasant thought,I like it when it rains,My clothes are all wet because of the rain,Umbrella,본인,기쁘다,기분 좋은생각,비가 오는게 좋아서,비가와서 옷이 다 젖는다,우산,01:43,37,7485.375665695840
1564,seniors,test,male,61.0,Me please,Glad,I'm walking because I feel good because it rained,To feel the rain,I'm going to see a friend,a good heart,저요,기쁘다,비가와서 기분이 좋아서 걷고 있다,비를 느껴볼려구,친구를 만나러 간다,여의로운 마음,02:17,64,13516.346749795500
1565,seniors,train,male,63.0,,Lonely,wear an umbrella,be out of town,I think I'll take a bus,Transportation card,,외롭다,우산을쓰고있다,외출중중이다,버스를탈거같다,교통카드,02:16,62,13544.403965399400
1566,seniors,test,male,63.0,I,Lonely,walk in the rain,I'm going to meet a friend,take a bus,Transportation card,나,외롭다,빗속을걷는다,친구를만나러간다,버스를탄다,교통카드,01:21,47,13913.018342518000
1567,seniors,train,male,63.0,,Lonely,wear an umbrella,I'm going to meet a friend,I think I'll take a bus,Transportation card,,외롭다,우산을쓰고있다,친구를만나러간다,버스를탈거같다,교통카드,01:55,58,14544.350868373200
1568,seniors,train,female,61.0,I,Glad,I'm walking,To go to the market,Nothing happens,Boots,나,기쁘다,걸어가고 있어요,시장을 가기 위해서,아무일도 일어나지 않는다,장화,03:55,88,14946.050964197900
1569,seniors,train,male,63.0,I,Lonely,wear an umbrella,I'm going to meet a friend,I think I'll take a bus,Transportation card,나,외롭다,우산을쓰고있다,친구를만나러간다,버스를탈거같다,교통카드,00:59,49,12563.517241745400
1570,seniors,train,female,75.0,,Lonely,stand in the rain,I don't have an umbrella,get rained on,Umbrella,,외롭다,비를맞으며서있다,우산이없어서,비를맞는다,우산,01:11,15,3742.0261453398400
1572,seniors,test,female,66.0,Myself,Glad,I'm walking with my stuff,on one's way home,My clothes are going to get wet from the rain,a rain-proof bus,본인,기쁘다,물건들고 걸어간다,집에가는길,비에 옷이 젖을꺼 같다,비를 피할수 있는 버스,03:37,83,16064.399123792900
1573,seniors,train,female,64.0,,Want to avoid it,I went to the market and suddenly got caught in the rain,be running to escape the rain,I quickly go home and cook delicious food for my family,Umbrella,,피하고싶다,시장보러갔다 갑자기 비를 만났다,비를피하려 뛰고있다,빠르게집에가서 가족들에게 맛있는 음식을 해준다,우산,06:49,89,14957.860375106600
